paperId,url,title,abstract,venue,year,referenceCount,citationCount,authors,abstract_embedding,abstract_embedding_umap_x,abstract_embedding_umap_y,cluster,cluster_keywords,tags,year_bin,umap_x_bin,umap_y_bin
0f8597d3b6279d5f68cd90e1987029336e9ba940,https://www.semanticscholar.org/paper/0f8597d3b6279d5f68cd90e1987029336e9ba940,Interaction Knowledge: Understanding the ‘Mechanics’ of Digital Tools,"User interfaces typically feature tools to act on objects and rely on the ability of users to discover or learn how to interact with them. Previous work in HCI has used the Theory of Affordances to explain how users understand the possibilities for action in digital environments. A complementary theory from cognitive neuroscience, Technical Reasoning, posits that users accumulate abstract knowledge of object properties and technical principles known as mechanical knowledge, essential in tool use. Drawing from this theory, we introduce interaction knowledge as the “mechanical” knowledge of digital environments. We provide evidence of its relevance by reporting on an experiment where participants performed tasks in a digital environment with ambiguous possibilities for interaction. We analyze how interaction knowledge was transferred across two digital domains, text editing and graphical editing, and conclude that interaction knowledge models an essential type of knowledge for interacting in the digital world.",International Conference on Human Factors in Computing Systems,2023,43,1,"[{'authorId': '1666628811', 'name': 'Miguel A. Renom'}, {'authorId': '2046048', 'name': 'Baptiste Caramiaux'}, {'authorId': '1401678555', 'name': 'M. Beaudouin-Lafon'}]","[-0.023905092850327492, -0.056740377098321915, 0.040677882730960846, 0.06652823090553284, 0.022840971127152443, -0.0985821858048439, 0.06720180809497833, 0.02510712668299675, 0.025250282138586044, 0.022354189306497574, -0.06569493561983109, 0.019448773935437202, 0.030164809897542, 0.044219907373189926, 0.02994033321738243, -0.038271695375442505, 0.030989857390522957, -0.05071306973695755, -0.08159501105546951, 0.061435818672180176, 0.03962957486510277, 0.00469182338565588, 0.10026498883962631, -0.017406873404979706, -0.039742354303598404, 0.053280048072338104, -0.014838645234704018, -0.04360318183898926, 0.031248431652784348, 0.012145684100687504, -0.003882678924128413, 0.08962966501712799, 0.04312395304441452, 0.006666273809969425, -0.059936828911304474, 0.0498504638671875, 0.08345319330692291, 0.031132033094763756, -0.033705368638038635, -0.12634551525115967, -0.08473791927099228, -0.0838862732052803, 0.038687147200107574, 0.0312657505273819, 0.07277191430330276, -0.0024206240195780993, -0.04440188780426979, -0.042687732726335526, 0.0036066563334316015, 0.025597574189305305, -0.07972227782011032, -0.06334750354290009, 0.005359434988349676, 0.005108851473778486, -0.05835241824388504, 0.07773338258266449, 0.04708551615476608, -0.006538399960845709, 0.05599528178572655, -0.009734486229717731, 0.034025780856609344, -0.025926711037755013, -0.0022542462684214115, 0.07071437686681747, 0.01853007823228836, 0.00547624658793211, -0.014375222846865654, -0.015988310799002647, -0.024154052138328552, -0.10148616135120392, -0.007307381369173527, -0.0015390196349471807, -0.023802174255251884, 0.02136007696390152, 0.08114395290613174, -0.02380240336060524, -0.04774729907512665, -0.06287768483161926, -0.07396426796913147, -0.022637952119112015, 0.03694310039281845, -0.029690515249967575, -0.032344404608011246, 0.02674245834350586, 0.004575019236654043, 0.05530068650841713, 0.05502302199602127, 0.019967472180724144, 0.016642000526189804, 0.0011224455665796995, 0.01964428648352623, -0.03980674967169762, -0.006824670359492302, -0.04403410851955414, 0.005444465205073357, -0.06419803947210312, 0.0667797178030014, -0.07283706963062286, -0.007651344873011112, 0.05453183874487877, -0.004814963787794113, 0.014724889770150185, 0.010684238746762276, -0.03355018422007561, -0.03487805277109146, -0.004489399027079344, -0.012005151249468327, -0.009464212693274021, 0.007957725785672665, 0.021916447207331657, -0.007026484701782465, -0.04379615560173988, 0.008640749379992485, -0.009327584877610207, -0.008373460732400417, -0.039228666573762894, -0.040112338960170746, -0.01579091139137745, 0.08344081789255142, -0.022576333954930305, 0.03480726480484009, 0.02957390807569027, -0.00998974684625864, -0.010548763908445835, 0.015871355310082436, -0.10177158564329147, -0.030091512948274612, -3.9788374428782053e-35, 0.1122506856918335, -0.049203019589185715, 0.03778349980711937, 0.048281457275152206, 0.0611245334148407, 0.0018562950426712632, -0.08303342014551163, 0.028090784326195717, 0.04695124924182892, -0.06388071924448013, 0.05797175318002701, 0.0876094251871109, -0.003920223098248243, 0.06810088455677032, 0.08234146237373352, 0.05504859611392021, -0.03029659390449524, 0.04141907021403313, -0.0436951108276844, -0.031528498977422714, -0.0099940812215209, -0.04063970595598221, -0.054504185914993286, -0.0009402730502188206, -0.02709287218749523, 0.05863439291715622, 0.018250837922096252, 0.04806903749704361, 0.05519905313849449, -0.01596744917333126, -0.11322227865457535, -0.045926060527563095, 0.07523077726364136, 0.03247613459825516, -0.03253090754151344, -0.0274227075278759, 0.011123676784336567, -0.1328514665365219, 0.04408813640475273, -0.011360122822225094, -0.07220800220966339, -0.012424066662788391, -0.05510544776916504, 0.0029344407375901937, -0.023357007652521133, 0.04312187060713768, 0.11235951632261276, 0.06924673914909363, -0.06786505877971649, 0.04632556438446045, -0.014521249569952488, 0.07819228619337082, 0.06876099109649658, -0.040573302656412125, -0.04038381204009056, -0.0145234614610672, 0.0413721539080143, -0.06982272118330002, 0.059153374284505844, -0.01825081743299961, -0.012413923628628254, 0.12417750805616379, 0.009070998057723045, 0.01329529844224453, 0.006594531703740358, 0.0408758819103241, 0.031555432826280594, 0.1060936227440834, 0.046260278671979904, -0.0015364945866167545, -0.12270954251289368, 0.03830907121300697, -0.07894687354564667, -0.02670827880501747, 3.0040106139495037e-05, -0.06312082707881927, -0.048990584909915924, -0.07447288930416107, 0.03959411382675171, 0.004077461548149586, -0.004662558902055025, -0.10683763772249222, -0.03999415040016174, -0.030196314677596092, -0.026761585846543312, 0.02676580846309662, 0.03902658820152283, -0.0416368804872036, -0.0795089602470398, -0.0317847803235054, -0.028028151020407677, -0.034532345831394196, -0.07788429409265518, 0.050821755081415176, 0.07255692034959793, -2.2894616742836056e-33, -0.043627575039863586, -0.09664285182952881, -0.03423714637756348, 0.0532412976026535, 0.00121833267621696, -0.020004983991384506, -0.03090336173772812, -0.010040542110800743, 0.058012455701828, -0.09723082184791565, 0.030101923272013664, 0.002011657925322652, -0.018692171201109886, -0.007838772609829903, -0.018478792160749435, 0.04614616557955742, -0.06550247967243195, -0.0173641387373209, -0.023966215550899506, 0.011262860149145126, 0.037116639316082, -0.05371418222784996, -0.015443976037204266, -0.028106028214097023, -0.05828062444925308, -0.028882039710879326, 0.009981486946344376, -0.010940361768007278, -0.028499800711870193, 0.06904739886522293, -0.001252420013770461, -0.06601095199584961, 0.04292229562997818, 0.014565407298505306, 0.026546834036707878, -0.02572099305689335, 0.02916218526661396, -0.05328312888741493, 0.016569163650274277, -0.025158623233437538, 0.05105170980095863, 0.006659563630819321, -0.029971128329634666, 0.009874843992292881, -0.052173715084791183, 0.06682369858026505, -0.12363138049840927, 0.00026699149748310447, 0.038859449326992035, -0.0029222771991044283, 0.10236486792564392, -0.006775990128517151, -0.008889908902347088, -0.17357708513736725, -0.03730310872197151, -0.01815623603761196, 0.030648866668343544, -0.029022766277194023, 0.10591672360897064, 0.011151084676384926, -0.011721118353307247, 0.0013549263821914792, -0.02263379842042923, 0.07306436449289322, 0.001056684530340135, 0.017440393567085266, -0.06985046714544296, 0.04563836753368378, -0.05437538027763367, 0.04535216465592384, 0.038510460406541824, -0.026589982211589813, 0.004837649408727884, -0.12632395327091217, 0.07471893727779388, -0.05220114812254906, 0.01982903853058815, -0.016157299280166626, -0.06333808600902557, -0.06482990086078644, 0.01686013676226139, 0.030135327950119972, 0.10882394015789032, 0.008017873391509056, -0.036527469754219055, 0.111876480281353, -0.09393338859081268, 0.07591409236192703, -0.04558730125427246, 0.029024900868535042, -0.02431195229291916, 0.10671859979629517, -0.009039066731929779, 0.07544875890016556, -0.11918044835329056, -3.965569561614757e-08, -0.010402223095297813, 0.008544248528778553, 0.07783380895853043, 0.03776214271783829, 0.026304172351956367, 0.04672636464238167, 0.03178795054554939, 0.05160711705684662, -0.02441035397350788, -0.023727428168058395, 0.03127389773726463, 0.004636305849999189, 0.026392389088869095, 0.03900298476219177, 0.10018697381019592, 0.04248315468430519, -0.06799277663230896, -0.031104249879717827, -0.054421570152044296, -0.019298693165183067, 0.1851070076227188, -0.05746585503220558, 0.029308773577213287, 0.0034119461197406054, 0.011154799722135067, -0.022224120795726776, -0.05137501284480095, 0.09138718992471695, -0.01274763885885477, 0.0312829352915287, 0.006815366446971893, -0.0173215102404356, -0.029821349307894707, 0.0425628162920475, 0.02496040053665638, -0.023621277883648872, 0.0647205263376236, -0.0943673625588417, -0.0022383525501936674, -0.09959141165018082, -0.03449292480945587, -0.0005453926278278232, -0.03456934168934822, 0.048886023461818695, 0.030895011499524117, 0.014453098177909851, 0.03175908699631691, -0.06002294272184372, -0.008160612545907497, 0.02726445533335209, -0.09627877175807953, -0.008507607504725456, 0.045078277587890625, 0.04386509582400322, 0.07461374998092651, -5.893712295801379e-05, 0.026567984372377396, 0.07078594714403152, 0.05810380354523659, 0.003986978437751532, 0.04760846123099327, 0.0258408784866333, 0.003218257101252675, 0.011293086223304272]",2.4697762,4.5957093,4,"design, designers, tools",['Human-Computer Interaction'],,13,12
299057c27ad8083db9ed2b2f9cddeac8e6cf7335,https://www.semanticscholar.org/paper/299057c27ad8083db9ed2b2f9cddeac8e6cf7335,Beyond Applications: Interaction Substrates and Instruments,"This paper introduces a new interaction model based on the concepts of interaction substrate for organizing digital information and interaction instruments for manipulating these substrates. This approach makes the concept of application unnecessary. Instead, it leads to flexible and extensible environments in which users can combine content at will and choose the tools they need to manipulate it. We present Stratify, a proof-of-concept implementation that combines a data-reactive approach to specify relationships among digital objects with a functional-reactive approach to handle interaction. This combination enables the creation of rich information substrates that can be freely inspected and modified, as well as interaction instruments that are decoupled from the objects they interact with, making it possible to use instruments with objects they were not designed for. We illustrate the flexibility of the approach with several examples and present directions for future work.",Interaction Homme-Machine,2023,52,0,"[{'authorId': '1401678555', 'name': 'M. Beaudouin-Lafon'}]","[-0.04152180626988411, -0.007151446305215359, -0.07892020046710968, -0.017297038808465004, -0.013058074750006199, -0.07655834406614304, 0.021366072818636894, 0.04293392598628998, -0.044558536261320114, 0.026521548628807068, -0.06507226824760437, -0.06393323093652725, 0.03911486268043518, 0.023962557315826416, 0.08296056091785431, -0.008549184538424015, 0.0802459567785263, -0.06045203283429146, -0.00456742150709033, -0.015413736924529076, 0.034484054893255234, -0.05772009119391441, 0.012212219648063183, -0.08986110985279083, -0.05292772129178047, 0.08705465495586395, -0.011425335891544819, -0.01744907535612583, 0.07849221676588058, -0.03134497255086899, 0.004404603969305754, 0.057081740349531174, 0.024807006120681763, 0.031228195875883102, -0.12003877758979797, -0.003063912969082594, 0.05328008159995079, 0.028931694105267525, -0.10461165010929108, -0.09896739572286606, -0.059687841683626175, -0.02364473044872284, -0.01704573817551136, -0.022148730233311653, -0.029671834781765938, -0.06464315950870514, 0.00886580441147089, -0.039350513368844986, -0.06552975624799728, 0.06600985676050186, -0.10733134299516678, -0.05677589029073715, 0.0010970188304781914, 0.06131679564714432, -0.0018567765364423394, 0.024766908958554268, 0.0838334858417511, -0.016995219513773918, -0.04621490463614464, -0.010407707653939724, 0.022844510152935982, 0.032733265310525894, 0.04086785390973091, 0.07931403070688248, -0.021364247426390648, 0.07663604617118835, 0.011344672180712223, 0.03667210415005684, 0.010535669513046741, -0.0611998476088047, -0.019852522760629654, -0.012432151474058628, 6.0645229496003594e-06, -0.013721420429646969, 0.0569855272769928, -0.06766971200704575, -0.11934374272823334, -0.05214579030871391, -0.002540636109188199, -0.030792685225605965, 0.008227964863181114, 0.06039854511618614, -0.07423344999551773, 0.013062295503914356, -0.0076752714812755585, 0.07512538880109787, -0.011722264811396599, -0.0458918921649456, 0.004464969504624605, -0.014937231317162514, -0.0061945319175720215, 0.005823764018714428, 0.03932804614305496, 0.005413115955889225, 0.025556718930602074, -0.06778265535831451, 0.09888440370559692, -0.029853925108909607, 0.004932035692036152, 0.04196617752313614, -0.03638731315732002, 0.05132170021533966, -0.037445779889822006, -0.05670054629445076, -0.03494260460138321, -0.0782586857676506, -0.050642840564250946, -0.02736392803490162, -0.008599694818258286, 0.007429491262882948, -0.015117852948606014, 0.00814279168844223, -0.07195208966732025, -0.05138717219233513, -0.03857652470469475, -0.02838069200515747, 0.03727032244205475, -0.03663908317685127, 0.02005809172987938, -0.005893534980714321, 0.05995747819542885, 0.04739518091082573, -0.0706605464220047, 0.04463951289653778, 0.07763566076755524, -0.028260136023163795, -0.07695210725069046, -1.9868181640369302e-33, 0.03263917937874794, -0.0002830610901582986, -0.013344978913664818, 0.06411796063184738, 0.08463360369205475, -0.03964895382523537, -0.002983779413625598, 0.059441447257995605, 0.014529692940413952, -0.009476742707192898, 0.06303545832633972, 0.19468213617801666, 0.004149097483605146, 0.07119443267583847, 0.08095725625753403, -0.0036777309142053127, -0.041646137833595276, 0.11671657115221024, -0.016155289486050606, -0.08861220628023148, -0.034956302493810654, -0.08946128934621811, -0.040881067514419556, -0.009441380389034748, 0.0819510966539383, 0.15078823268413544, 0.032220952212810516, 0.10405977070331573, 0.01891639269888401, -0.017850400879979134, -0.0688682571053505, -0.0715935230255127, 0.07976783812046051, -0.003879927797242999, 0.00958916824311018, -0.002874181140214205, -0.026187721639871597, -0.08525888621807098, 0.032126471400260925, 0.023947883397340775, -0.012160144746303558, -0.07657875865697861, -0.058493319898843765, 0.001714280340820551, -0.03297193720936775, 0.007712487131357193, 0.018777595832943916, 0.028659630566835403, 0.02988339774310589, -0.0031307809986174107, 0.03901191055774689, 0.014095516875386238, 0.035598013550043106, -0.006628791801631451, 0.03457871079444885, -0.015972428023815155, -0.061587754637002945, 0.0214128028601408, 0.04191717877984047, 0.04516378417611122, -0.03548618033528328, 0.11249114573001862, -0.02266702987253666, 0.07052548974752426, 0.0008119670092128217, 0.04419565200805664, 0.05570784956216812, -0.00697879446670413, 0.05793006718158722, -0.037270285189151764, -0.08524991571903229, 0.0470329225063324, -0.04728056862950325, -0.005913525354117155, 0.017753543332219124, -0.008218033239245415, -0.056640420109033585, -0.0497492291033268, -0.0008332288707606494, -0.036407068371772766, -0.014907575212419033, -0.059984929859638214, 0.010310692712664604, 0.07551243901252747, -0.06297211349010468, -0.00014300360635388643, 0.016121627762913704, -0.016594678163528442, -0.13644535839557648, -0.0587383508682251, -0.05568331107497215, 0.032561734318733215, -0.0117470882833004, -0.002569224452599883, 0.11222945898771286, -2.0610802033211206e-33, 0.004028321243822575, 0.0102128516882658, -0.052984725683927536, -0.02739301323890686, 0.04262034222483635, -0.022516004741191864, 0.024759378284215927, -0.005714511498808861, 0.01868579350411892, -0.012088680639863014, -0.004541279282420874, -0.05441351607441902, 0.011363742873072624, -0.06119997426867485, -0.06359512358903885, 0.06162493675947189, -0.08766447752714157, 0.010572702623903751, 0.004111780785024166, -0.007835119031369686, 0.03143657371401787, 0.031758781522512436, -0.023234859108924866, 0.01127739530056715, -0.047075580805540085, -0.034089893102645874, 0.00905443076044321, -0.06793960928916931, 0.06698006391525269, 0.06897111237049103, -0.040617685765028, -0.0648110881447792, 0.05587557330727577, -0.07773463428020477, 0.009602232836186886, 0.024699164554476738, 0.05332683399319649, 0.014359566383063793, 0.03217855468392372, -0.004211455583572388, 0.0061162239871919155, -0.0031209003645926714, -0.09339656680822372, -0.015459910966455936, -0.024866722524166107, -0.022380797192454338, -0.10507020354270935, 0.09923326224088669, 0.03350082412362099, -0.05898699909448624, 0.059674523770809174, -0.014565324410796165, -0.0008276546723209321, -0.1652938276529312, -0.05110560357570648, 0.06088686361908913, 0.060026075690984726, -0.013281513005495071, 0.04317875951528549, 0.024286732077598572, -0.00729311304166913, -0.07231712341308594, -0.013002906925976276, 0.010770798660814762, 0.009332709014415741, -0.01849478669464588, 0.02564292401075363, -0.014564414508640766, -0.05303982272744179, -0.013135620392858982, 0.09173458814620972, 0.009267959743738174, -0.008966031484305859, -0.05249420180916786, 0.06630260497331619, -0.06695223599672318, -0.04102505370974541, -0.02834104374051094, 0.013960317708551884, 0.057234473526477814, 0.021968768909573555, 0.05788624286651611, 0.08942683786153793, -0.006809195503592491, -0.00958662573248148, 0.039308156818151474, -0.08116208761930466, 0.06033685803413391, 0.019544290378689766, 0.02003718912601471, -0.10011465102434158, 0.07172925025224686, -0.02036571130156517, 0.09909094870090485, -0.0639524757862091, -5.0664564099633935e-08, 0.046815142035484314, 0.021873479709029198, 0.0537879653275013, 0.02902272157371044, -0.054460249841213226, 0.036934442818164825, -0.02865453064441681, -0.020604325458407402, -0.00611368240788579, -0.03703055903315544, 0.02121642976999283, -0.0008585253381170332, 0.01107611134648323, 0.04353528842329979, 0.09738070517778397, 0.06103694066405296, -0.031659550964832306, -0.06624667346477509, -0.055286653339862823, 0.02482444979250431, 0.12339898198843002, -0.03701109439134598, -0.022967815399169922, 0.02029830776154995, 0.0872945785522461, -0.016193408519029617, 0.023294398561120033, 0.07013604044914246, 0.024731528013944626, 0.05017934739589691, -0.022224286571145058, 0.004813690669834614, 0.023372618481516838, 0.0769776701927185, -0.016241293400526047, -0.045193612575531006, 0.029173562303185463, -0.019474778324365616, -0.02026493474841118, -0.037400249391794205, -0.02873976156115532, -0.034999120980501175, -0.11272555589675903, 0.019413141533732414, 0.030587414279580116, 0.04437493905425072, -0.03475107252597809, -0.07016163319349289, 0.0042359414510428905, 0.04041165113449097, -0.10614070296287537, 0.007714116480201483, -0.040409307926893234, 0.056293223053216934, 0.015664510428905487, -0.0029515656642615795, 0.00709780678153038, 0.09482289105653763, 0.04667653143405914, 0.02437272109091282, 0.014737253077328205, 0.07390990853309631, 0.04904744029045105, 0.023723283782601357]",2.8748107,4.6611557,5,"interaction, user, objects",['Human-Computer Interaction'],,15,12
3b0fd8671f6d0724c234c3e5125946b572624d72,https://www.semanticscholar.org/paper/3b0fd8671f6d0724c234c3e5125946b572624d72,Mirrorverse: Live Tailoring of Video Conferencing Interfaces,"How can we let users adapt video-based meetings as easily as they rearrange furniture in a physical meeting room? We describe a design space for video conferencing systems that includes a five-step “ladder of tailorability,” from minor adjustments to live reprogramming of the interface. We then present Mirrorverse and show how it applies the principles of computational media to support live tailoring of video conferencing interfaces to accommodate highly diverse meeting situations. We present multiple use scenarios, including a virtual workshop, an online yoga class, and a stand-up team meeting to evaluate the approach and demonstrate its potential for new, remote meetings with fluid transitions across activities.",ACM Symposium on User Interface Software and Technology,2023,62,1,"[{'authorId': '1404543550', 'name': 'J. Grønbæk'}, {'authorId': '40977971', 'name': 'Marcel Borowski'}, {'authorId': '1720793', 'name': 'Eve E. Hoggan'}, {'authorId': '1732917', 'name': 'W. Mackay'}, {'authorId': '1401678555', 'name': 'M. Beaudouin-Lafon'}, {'authorId': '3027683', 'name': 'C. Klokmose'}]","[-0.0035313977859914303, -0.10512642562389374, 0.021716633811593056, -0.057647787034511566, 0.009451540187001228, 0.020578281953930855, -0.029952386394143105, -0.06560394912958145, 0.049348752945661545, 0.001418192987330258, -0.07902956753969193, 0.0021666469983756542, -0.05337982624769211, 0.0385943204164505, 0.05721793696284294, -0.09469913691282272, 0.05779768526554108, -0.006335114594548941, 0.013253932818770409, 0.08247298747301102, -0.008722321130335331, -0.019212903454899788, 0.026250332593917847, -0.018858525902032852, 0.034956250339746475, -0.0008218661532737315, 0.01620178297162056, -0.06539592891931534, 0.08987341076135635, -0.023238250985741615, 0.018274756148457527, 0.05256803706288338, 0.0062800198793411255, 0.02256210893392563, -0.07742808759212494, 0.05917743593454361, 0.05280537158250809, -0.0027570745442062616, -0.08791007846593857, -0.03271980956196785, -0.11296507716178894, 0.027011193335056305, 0.08974333107471466, -0.01789701357483864, -0.017160724848508835, 0.003331708023324609, -0.007170617580413818, -0.03302909433841705, 0.004018501378595829, 0.017536839470267296, -0.031027037650346756, -0.0827217772603035, 0.048455119132995605, 0.009580048732459545, -0.0542377308011055, 0.07756457477807999, 0.029910285025835037, 0.017285095527768135, 0.04369525983929634, 0.035692162811756134, 0.06343313306570053, -0.05605880543589592, 0.03823323920369148, 0.04976855590939522, -0.035491473972797394, 0.03380175679922104, 0.010528387501835823, 0.06355924159288406, 0.031392987817525864, -0.02005602978169918, -0.15204283595085144, 0.04288261756300926, 0.018253082409501076, 0.037669844925403595, 0.017643656581640244, -0.0527009479701519, -0.04583759233355522, -0.10088405013084412, 0.035681966692209244, 0.06107625737786293, 0.009279546327888966, 0.001412700628861785, 0.023744508624076843, -0.03354547917842865, 0.017184818163514137, -0.038739532232284546, 0.0026710573583841324, 0.01195494458079338, -0.07890012860298157, -0.03164587914943695, -0.12417032569646835, 0.06801072508096695, -0.012810624204576015, -0.05543665587902069, -0.016735916957259178, 0.030732426792383194, 0.010480237193405628, -0.045312270522117615, 0.07644584029912949, 0.04493400454521179, -0.05253439024090767, 0.06993996351957321, 0.05307794362306595, -0.007628071587532759, -0.08209125697612762, -0.061325863003730774, -0.0608321949839592, -0.003651007078588009, -0.013009689748287201, 0.05318000912666321, -0.049674246460199356, -0.04429972171783447, 0.0009127528755925596, -0.03819674625992775, 0.000798878085333854, 0.06425188481807709, 0.029781809076666832, 0.0004285028553567827, 0.00993659533560276, -0.012053232640028, 0.08665351569652557, -0.007268439047038555, 0.061901241540908813, -0.0007334901602007449, 0.049620360136032104, 0.015444616787135601, 0.016581188887357712, 1.2229274764233861e-33, 0.037840601056814194, -0.011094361543655396, 0.02722850628197193, 0.09360714256763458, 0.1308336853981018, -0.01250323187559843, -0.01925969496369362, 0.03341379016637802, 0.018513964489102364, -0.05745849758386612, 0.09416213631629944, 0.01985621079802513, 0.05479184910655022, 0.034776534885168076, 0.07699199765920639, -0.016664540395140648, -0.007626405451446772, 0.03986239433288574, -0.08318658173084259, -0.05143849924206734, -0.04018249735236168, -0.04682525247335434, -0.01129299309104681, 0.07506432384252548, -0.05710969492793083, 0.06344015896320343, 0.059061117470264435, 0.016095314174890518, 0.08837629854679108, -0.044323522597551346, -0.08621734380722046, -0.02224002592265606, 0.006755755748599768, -0.014054116792976856, 0.07790746539831161, -0.013730356469750404, -0.028244473040103912, -0.07174856215715408, 0.042375240474939346, 0.025207743048667908, -0.050551775842905045, 0.06439539045095444, -0.015822837129235268, -0.05383730307221413, 0.018715986981987953, 0.0657769963145256, 0.09827695786952972, 0.07313038408756256, -0.07642252743244171, 0.0020088788587599993, -0.023205455392599106, 0.0831189826130867, -0.029306164011359215, -0.027528034523129463, -0.07804391533136368, -0.12972858548164368, 0.058892667293548584, -0.024569276720285416, 0.04991644248366356, 0.009440022520720959, 0.0076076253317296505, 0.07081820070743561, 0.002318517304956913, 0.07527336478233337, -0.038878388702869415, -0.05905724689364433, 0.042240533977746964, 0.002887370064854622, 0.07266577333211899, -0.01173368003219366, -0.01337483711540699, 0.04298483580350876, -0.016750479117035866, -0.017151299864053726, 0.034169238060712814, -0.016983086243271828, -0.019179005175828934, -0.030216917395591736, -0.030297785997390747, 0.028219787403941154, -0.01998845301568508, 0.028347350656986237, 0.02597028575837612, 0.02385132759809494, -0.06962291151285172, -0.06661447137594223, -0.05527554452419281, -0.07486061751842499, -0.12184262275695801, 0.02803574502468109, -0.05113466829061508, 0.033350054174661636, 0.060654424130916595, 0.032063767313957214, 0.046977587044239044, -8.624595623498392e-34, 0.06295354664325714, -0.005424434784799814, -0.055773064494132996, -0.017075570300221443, 0.13301198184490204, 0.009282570332288742, 0.07999240607023239, -0.029433904215693474, -0.005727587733417749, -0.07373357564210892, -0.0011548437178134918, -0.02667822316288948, -0.02400888502597809, 0.024041712284088135, -0.0032534089405089617, -0.0015470883809030056, 0.04497723653912544, -0.05351022258400917, -0.06852184981107712, 0.023413101211190224, 0.11422989517450333, 0.028605809435248375, 0.007724456954747438, -0.06208931654691696, 0.009528644382953644, 0.005362285301089287, 0.04310598596930504, -0.0028798566199839115, 0.020358962938189507, 0.04732166603207588, -0.040589381009340286, -0.09920568019151688, 0.01476295292377472, 0.029299728572368622, 0.06824678927659988, 0.034475989639759064, -0.020249681547284126, 0.010603733360767365, -0.07987233996391296, -0.04768790304660797, 0.061879344284534454, -0.00596819631755352, -0.07531903684139252, -0.019707193598151207, 0.048093926161527634, -0.0060770208947360516, -0.16745580732822418, 0.03740324452519417, -0.0885993018746376, -0.08331262320280075, -0.014185123145580292, -0.01565135084092617, -0.04889456555247307, -0.1718602478504181, -0.004321596119552851, 0.0010664754081517458, -0.006328349933028221, 0.00017876169295050204, 0.04326298460364342, 0.03851040452718735, -0.06332983821630478, -0.017901476472616196, 0.025295061990618706, 0.05945957079529762, 0.021035535261034966, 0.04196435213088989, -0.023739859461784363, 0.0559634268283844, 0.02476736158132553, 0.025873428210616112, 0.07828588038682938, -0.026560818776488304, 0.01883997954428196, 0.030639484524726868, 0.0034402713645249605, 0.0061877393163740635, 0.04630185291171074, -0.01510748639702797, -0.010302156209945679, -0.002277690451592207, -0.03473644703626633, 0.0025684861466288567, 0.036215171217918396, 0.031064022332429886, 0.024206431582570076, 0.12455837428569794, 0.005964764393866062, 0.05558308959007263, -0.0773705318570137, 0.08590105921030045, -0.023187467828392982, 0.014873641543090343, 0.054283905774354935, 0.013716713525354862, 0.04941127821803093, -3.663037873025132e-08, -0.09342788904905319, -0.005070916377007961, 0.03428591787815094, -0.005021727178245783, -0.06838063895702362, -0.007337894756346941, 0.05220066383481026, -0.046090949326753616, 0.022443778812885284, 0.052113860845565796, 0.0182790569961071, -0.05094359070062637, 0.10446760058403015, 0.1346852332353592, 0.048734843730926514, 0.047216206789016724, -0.05751515179872513, 0.04000001773238182, -0.11321781575679779, -0.01909714564681053, 0.03826485946774483, -0.0358833484351635, -0.016387229785323143, 0.002784149954095483, 0.019268348813056946, -1.848979081842117e-05, -0.04007348418235779, 0.08262874186038971, -0.002517879940569401, -0.037803713232278824, -0.050537776201963425, 0.007197116501629353, -0.0515349805355072, 0.022973019629716873, -0.018030304461717606, -0.059660859405994415, -0.06702502071857452, -0.01773243397474289, 0.04023163020610809, 0.03707564249634743, -0.07100775092840195, -0.042873285710811615, -0.026767540723085403, 0.02989567443728447, -0.002115309936925769, 0.06492830067873001, -0.026195919141173363, -0.0663139745593071, -0.024146495386958122, 0.08413387835025787, -0.057862840592861176, -0.018714312463998795, 0.027402913197875023, 0.016596846282482147, 0.02318623661994934, 0.06672418862581253, 0.050245027989149094, 0.04192771017551422, 0.027341529726982117, 0.010684393346309662, 0.0025140491779893637, 0.04349413514137268, -0.0999668687582016, 0.038995616137981415]",-0.16527344,4.963745,3,"users, video, interaction",['Collaboration'],,3,13
